grid_size,j,k,r0,c0,sr,sc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,30,1,1,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time_real,exp,r,c,spray_time,spray_count,dir,rad,angle,dis,,s0,s0_mag,,s0_min,s0_avg,s0_med,s0_max,s1,s1_mag,,s1_min,s1_avg,s1_med,s1_max,s2,s2_mag,,s2_min,s2_avg,s2_med,s2_max,s3,s3_mag,,s3_min,s3_avg,s3_med,s3_max
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:25:34,1,12,8,12:24:23,0:01:11,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:34,1,12,8,12:24:23,0:01:11,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.35,0,0.01,,,,,0.21,0,0.01,,,,
12:25:35,1,12,8,12:24:23,0:01:12,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.35,0,0.01,,,,,0.21,0,0.01,,,,
12:25:35,1,12,8,12:24:23,0:01:12,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:36,1,12,8,12:24:23,0:01:13,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:36,1,12,8,12:24:23,0:01:13,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:37,1,12,8,12:24:23,0:01:14,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:37,1,12,8,12:24:23,0:01:14,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.35,0,0.01,,,,,0.21,0,0.01,,,,
12:25:38,1,12,8,12:24:23,0:01:15,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:38,1,12,8,12:24:23,0:01:15,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:39,1,12,8,12:24:23,0:01:16,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:39,1,12,8,12:24:23,0:01:16,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.35,0,0.01,,,,,0.21,0,0.01,,,,
12:25:40,1,12,8,12:24:23,0:01:17,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.35,0,0.01,,,,,0.21,0,0.01,,,,
12:25:40,1,12,8,12:24:23,0:01:17,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:41,1,12,8,12:24:23,0:01:18,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:41,1,12,8,12:24:23,0:01:18,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:42,1,12,8,12:24:23,0:01:19,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:42,1,12,8,12:24:23,0:01:19,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:43,1,12,8,12:24:23,0:01:20,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.35,0,0.01,,,,,0.21,0,0.01,,,,
12:25:43,1,12,8,12:24:23,0:01:20,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:44,1,12,8,12:24:23,0:01:21,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:44,1,12,8,12:24:23,0:01:21,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:45,1,12,8,12:24:23,0:01:22,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.35,0,0.01,,,,,0.21,0,0.01,,,,
12:25:45,1,12,8,12:24:23,0:01:22,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:46,1,12,8,12:24:23,0:01:23,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:46,1,12,8,12:24:23,0:01:23,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:47,1,12,8,12:24:23,0:01:24,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:47,1,12,8,12:24:23,0:01:24,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:48,1,12,8,12:24:23,0:01:25,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:48,1,12,8,12:24:23,0:01:25,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:49,1,12,8,12:24:23,0:01:26,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:49,1,12,8,12:24:23,0:01:26,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:50,1,12,8,12:24:23,0:01:27,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:50,1,12,8,12:24:23,0:01:27,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:51,1,12,8,12:24:23,0:01:28,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:51,1,12,8,12:24:23,0:01:28,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.35,0,0.01,,,,,0.21,0,0.01,,,,
12:25:52,1,12,8,12:24:23,0:01:29,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:52,1,12,8,12:24:23,0:01:29,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:53,1,12,8,12:24:23,0:01:30,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:53,1,12,8,12:24:23,0:01:30,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:54,1,12,8,12:24:23,0:01:31,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:54,1,12,8,12:24:23,0:01:31,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:55,1,12,8,12:24:23,0:01:32,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:55,1,12,8,12:24:23,0:01:32,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:56,1,12,8,12:24:23,0:01:33,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.35,0,0.01,,,,,0.21,0,0.01,,,,
12:25:56,1,12,8,12:24:23,0:01:33,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:25:57,1,12,8,12:24:23,0:01:34,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:57,1,12,8,12:24:23,0:01:34,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:58,1,12,8,12:24:23,0:01:35,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:58,1,12,8,12:24:23,0:01:35,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:59,1,12,8,12:24:23,0:01:36,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:25:59,1,12,8,12:24:23,0:01:36,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:00,1,12,8,12:24:23,0:01:37,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:00,1,12,8,12:24:23,0:01:37,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:01,1,12,8,12:24:23,0:01:38,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:01,1,12,8,12:24:23,0:01:38,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:02,1,12,8,12:24:23,0:01:39,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.37,0.02,0.03,,,,,0.21,0,0.01,,,,
12:26:02,1,12,8,12:24:23,0:01:39,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:03,1,12,8,12:24:23,0:01:40,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:03,1,12,8,12:24:23,0:01:40,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:04,1,12,8,12:24:23,0:01:41,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:04,1,12,8,12:24:23,0:01:41,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.35,0,0.01,,,,,0.22,0.01,0.02,,,,
12:26:05,1,12,8,12:24:23,0:01:42,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:05,1,12,8,12:24:23,0:01:42,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:06,1,12,8,12:24:23,0:01:43,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:06,1,12,8,12:24:23,0:01:43,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:07,1,12,8,12:24:23,0:01:44,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:07,1,12,8,12:24:23,0:01:44,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:08,1,12,8,12:24:23,0:01:45,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:08,1,12,8,12:24:23,0:01:45,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:09,1,12,8,12:24:23,0:01:46,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:09,1,12,8,12:24:23,0:01:46,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:10,1,12,8,12:24:23,0:01:47,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:10,1,12,8,12:24:23,0:01:47,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:11,1,12,8,12:24:23,0:01:48,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:11,1,12,8,12:24:23,0:01:48,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:12,1,12,8,12:24:23,0:01:49,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:12,1,12,8,12:24:23,0:01:49,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:13,1,12,8,12:24:23,0:01:50,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:13,1,12,8,12:24:23,0:01:50,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:14,1,12,8,12:24:23,0:01:51,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:14,1,12,8,12:24:23,0:01:51,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:15,1,12,8,12:24:23,0:01:52,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:15,1,12,8,12:24:23,0:01:52,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:16,1,12,8,12:24:23,0:01:53,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:16,1,12,8,12:24:23,0:01:53,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:17,1,12,8,12:24:23,0:01:54,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:17,1,12,8,12:24:23,0:01:54,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:18,1,12,8,12:24:23,0:01:55,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:18,1,12,8,12:24:23,0:01:55,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:19,1,12,8,12:24:23,0:01:56,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:19,1,12,8,12:24:23,0:01:56,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:20,1,12,8,12:24:23,0:01:57,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:20,1,12,8,12:24:23,0:01:57,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:21,1,12,8,12:24:23,0:01:58,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:21,1,12,8,12:24:23,0:01:58,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:22,1,12,8,12:24:23,0:01:59,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:22,1,12,8,12:24:23,0:01:59,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:23,1,12,8,12:24:23,0:02:00,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:23,1,12,8,12:24:23,0:02:00,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:24,1,12,8,12:24:23,0:02:01,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:24,1,12,8,12:24:23,0:02:01,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:25,1,12,8,12:24:23,0:02:02,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:25,1,12,8,12:24:23,0:02:02,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:26,1,12,8,12:24:23,0:02:03,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:26,1,12,8,12:24:23,0:02:03,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:27,1,12,8,12:24:23,0:02:04,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:27,1,12,8,12:24:23,0:02:04,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:28,1,12,8,12:24:23,0:02:05,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:28,1,12,8,12:24:23,0:02:05,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:29,1,12,8,12:24:23,0:02:06,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:29,1,12,8,12:24:23,0:02:06,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:30,1,12,8,12:24:23,0:02:07,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:30,1,12,8,12:24:23,0:02:07,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:31,1,12,8,12:24:23,0:02:08,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:31,1,12,8,12:24:23,0:02:08,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:32,1,12,8,12:24:23,0:02:09,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:32,1,12,8,12:24:23,0:02:09,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:33,1,12,8,12:24:23,0:02:10,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:33,1,12,8,12:24:23,0:02:10,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:34,1,12,8,12:24:23,0:02:11,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:34,1,12,8,12:24:23,0:02:11,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:35,1,12,8,12:24:23,0:02:12,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:35,1,12,8,12:24:23,0:02:12,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:36,1,12,8,12:24:23,0:02:13,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:36,1,12,8,12:24:23,0:02:13,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:37,1,12,8,12:24:23,0:02:14,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:37,1,12,8,12:24:23,0:02:14,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:38,1,12,8,12:24:23,0:02:15,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.21,0,0.01,,,,
12:26:38,1,12,8,12:24:23,0:02:15,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:39,1,12,8,12:24:23,0:02:16,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:39,1,12,8,12:24:23,0:02:16,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:40,1,12,8,12:24:23,0:02:17,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.26,0.02,0.03,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:40,1,12,8,12:24:23,0:02:17,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:41,1,12,8,12:24:23,0:02:18,S,4.71238898,270,4,,0.13,0.02,0.03,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:41,1,12,8,12:24:23,0:02:18,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
12:26:42,1,12,8,12:24:23,0:02:19,S,4.71238898,270,4,,0.12,0.01,0.02,,,,,0.25,0.01,0.02,,,,,0.36,0.01,0.02,,,,,0.22,0.01,0.02,,,,
